session_id,n_utterances,total_duration_sec,n_children
S_388503ab16be6941,27,312.701,1
S_74554f387cadbb3c,27,146.542,1
S_a9b4a059ae0c93ea,27,262.272,1
S_2a91ea982c474964,27,225.458,1
S_a73194659b513746,27,157.896,1
S_019dde9f2caf81fa,27,265.624,1
S_055c5ee56bab7193,27,280.214,1
S_bbcb5168699729c0,27,100.144,1
S_3441483a2bb34eea,27,258.519,1
S_eba3c86dc2466098,27,370.238,1
S_8bf0afea06ef23f3,27,348.312,1
S_457c5c7cdc894b79,27,213.001,1
S_59fa79587627c5fd,27,238.199,1
S_5980cf2a8b2b11f3,27,136.378,1
S_c3e65423c3c5a30d,27,107.434,1
S_579bdf976b220ecc,27,239.471,1
S_ee5fa0e14648147d,27,91.918,1
S_ee9b70f477161e15,27,132.682,1
S_216ad1d045287798,27,214.125,1
S_c4edf17a3098b250,27,38.338,1
S_d5486f99e4aba4fc,27,316.815,1
S_88a50907a75c1a83,27,140.672,1
S_882c1508c1cccac4,27,239.787,1
S_bdbac6f58909d4ac,27,336.838,1
S_9dc674f27e110e7c,27,134.512,1
S_9d87a56202c7ecf6,27,205.41,1
S_9d42ce52054c600b,27,58.39,1
S_0cfd567070673671,27,284.42199999999997,1
S_a35ac6595e42b3e7,27,181.44299999999998,1
S_4947121cb4e51541,27,277.065,1
S_492f2419aea85d08,27,372.104,1
S_6fb03dd2c753c62f,27,90.74,1
S_d078736ef3b406de,27,231.709,1
S_a14e68ac722d34f2,27,96.246,1
S_551617c13eb6957b,27,257.938,1
S_234e7da9044037d0,27,112.79,1
S_ac739fd507a4d683,27,264.544,1
S_4727cbbff872aecd,27,234.108,1
S_46e1b0671551633e,27,263.035,1
S_b7725a3fdbd75af1,27,75.58,1
S_d093e68d68f676ba,27,87.365,1
S_a3ca07f00d918aae,27,163.797,1
S_d9c5fd9438e1e17d,27,274.119,1
S_de1075c618327b37,27,150.354,1
S_8cf7de09be30e439,27,332.012,1
S_b4315ef75fa9344b,27,261.33299999999997,1
S_97e6f985103cb88e,27,249.42,1
S_440a92ceddea2f1e,27,313.963,1
S_c423dbef0c5462f3,27,433.622,1
S_c401735ee5bef8f2,27,184.029,1
S_983b2926b24f5a0f,27,146.563,1
S_8f04e24b1767db63,27,177.033,1
S_e8cf82f46b61dd4d,27,366.047,1
S_68333184003bfc25,27,141.909,1
S_af9543938c7a630c,27,268.35200000000003,1
S_156e144811e4ec85,27,249.288,1
S_15ae9288d80123e4,27,217.108,1
S_5d97bf0f2c59d95f,27,279.762,1
S_6577f0937f758d52,27,154.424,1
S_318f8969536b0fd2,27,451.51300000000003,1
S_dfb49bb5b8d2dae8,27,816.178,1
S_4300b8e584f1fd53,27,284.089,1
S_1647a4e334672647,27,141.488,1
S_77a283a03c3958ed,27,565.792,1
S_ff918c44cc0d9960,27,358.137,1
S_7d6be2e304185a04,27,159.002,1
S_7c5a5f4da82f1138,27,283.676,1
S_045e3466762f7d2d,27,174.402,1
S_0120415bd2989459,27,302.475,1
S_ba693f76b109d993,27,113.872,1
S_7a00f3bd55fc6eab,27,260.476,1
S_77fd4a75a62cc80f,26,48.284,1
S_fcc13fd6df26e0c1,26,104.31,1
S_b9981a7eabf624a3,26,227.784,1
S_04cb2363cdc70ae5,26,253.87,1
S_4c505acaf621b9d5,26,314.02,1
S_7bb4c52119bc407c,26,423.291,1
S_fe49db6b3ab7ce42,26,276.127,1
S_e33fa9bbc60c5138,26,180.846,1
S_ff60e75709855318,26,230.999,1
S_78a218d5017cd8d5,26,310.922,1
S_61c660062ef43ac3,26,212.645,1
S_b072461b90ced10f,26,129.599,1
S_972feb8de480da46,26,222.264,1
S_8cd7dacf1902c622,26,142.374,1
S_8eec26b882f6588f,26,224.278,1
S_3fcf310348603ba3,26,443.18600000000004,1
S_1212cfa654967b34,26,124.684,1
S_8d69da2e6bfa524d,26,158.354,1
S_68568bd40711f6f4,26,343.389,1
S_dec0f2e18c9866a4,26,606.23,1
S_e7dbb52bc612a726,26,420.651,1
S_40f2caed2234dc5f,26,319.304,1
S_e6b1aa3dcd77ebad,26,132.237,1
S_e11c29ce68c5c301,26,61.232,1
S_42be2813e33c166b,26,486.777,1
S_27f10818e80d3828,26,194.662,1
S_4a34cfd8947a275f,26,224.996,1
S_4aefba662e8d599f,26,158.813,1
S_c44bc87c122779cc,26,353.92199999999997,1
S_2e9fc20b77424874,26,71.958,1
S_ad87e5a97e692c39,26,275.308,1
S_9da188fc6a8af613,26,273.647,1
S_3d252671efc33eda,26,146.207,1
S_5768702c952b620e,26,319.059,1
S_9ff1ff6f95fd09aa,26,294.926,1
S_ad0b42b9b8464136,26,146.584,1
S_5626d01db653caa9,26,410.812,1
S_9fc7b392f9202630,26,306.885,1
S_ab68fa7bf642681d,26,196.724,1
S_2275d3a382fb5fa3,26,206.016,1
S_22f1c1941ea66bc3,26,419.954,1
S_d4576e6dcc9f5205,26,312.936,1
S_0d5dc18cb28dff4e,26,112.13,1
S_eee0a343c43e0b88,26,66.00999999999999,1
S_ae20fdcca3dd5b8b,26,387.194,1
S_d655267f8a31b651,26,346.039,1
S_bef10119da423348,26,470.717,1
S_6ccf62b2b93fc5aa,26,98.75,1
S_6c991bbf3c838f2a,26,297.192,1
S_6c767b72cf6e9c0e,26,276.271,1
S_879a301be868633d,26,184.816,1
S_87dac14da76fc4ec,26,205.097,1
S_d75e0e3b4e5d70ff,26,182.777,1
S_ec4689f08fc7c563,26,189.505,1
S_69acb6fd97fd1b6f,26,142.538,1
S_eda43b908bf69d0a,26,160.756,1
S_4440689430e39613,26,413.615,1
S_af0ab3890cd656e8,26,299.87,1
S_661fc459bac441e2,26,299.103,1
S_74ab870dea07e7c4,26,421.504,1
S_055374162bb69baa,26,102.47,1
S_cc38f549f2b8fdeb,26,93.495,1
S_4e8d309b6b6e5ba5,26,172.767,1
S_8112a6b6c8991e96,26,107.947,1
S_081fc8e259d1c2dc,26,115.75,1
S_3a5acecfc88b1e66,26,229.522,1
S_8068c0b1234a6415,26,161.96699999999998,1
S_729450a32a0fcf32,26,263.334,1
S_cb3edacd35ba486e,26,120.737,1
S_4ca6d7a79c38b499,26,193.78,1
S_2a5d3d894ce03cc6,26,31.378999999999998,1
S_cfd9fe21ac9c9e8b,26,174.656,1
S_81d6d213d3319c66,26,91.931,1
S_bb02188fd4d2efbf,26,129.805,1
S_0a2d9958db7209f8,26,174.677,1
S_f0d35714e1f65e12,26,113.483,1
S_2d5d07acd0fb6c01,26,311.057,1
S_a3731556884cda9b,26,120.011,1
S_5180badb764b6d1c,26,261.476,1
S_26fb5f16ae4af150,26,144.796,1
S_0a027830063f0ac7,26,200.643,1
S_84c2a4b7e46c2a2b,26,228.637,1
S_6f0d9a20236ea96e,26,224.397,1
S_bd9b5b2424af9604,26,244.167,1
S_f1d2880e5996dddf,26,176.369,1
S_0b37462c78a272a9,26,415.342,1
S_0b98ada21c512bce,26,149.025,1
S_6ed478d791be886b,26,175.507,1
S_f2918480a1e6ddd3,26,400.239,1
S_d2ffa663e530c383,26,250.264,1
S_23cd1adc7a3e3a92,26,610.37,1
S_03dd73c3da5dc273,25,454.294,1
S_7b66cd4f22aed4a4,25,348.092,1
S_681010c7f7f1be36,25,207.761,1
S_91f1b25a31ece190,25,129.185,1
S_e6656f08def1ddbd,25,154.963,1
S_309b12c71b71ee10,25,246.998,1
S_97d94a6ee6aed31e,25,358.658,1
S_5c4dbbb208b9072b,25,374.079,1
S_966b39d6de93e0ca,25,130.068,1
S_dfa06ad375719e7e,25,197.183,1
S_3169f7c345319339,25,233.864,1
S_c35d1609431a9339,25,155.528,1
S_138e83c697fc8338,25,274.411,1
S_5ee9cf6064786516,25,459.178,1
S_c16dfa0e40755981,25,100.961,1
S_416b3a95176bb744,25,450.576,1
S_9488bb65ca37fcb3,25,99.679,1
S_fae1d6c6cb44c939,25,360.786,1
S_032eee90999e218b,25,232.815,1
S_b945ccf647ce946c,25,206.182,1
S_4c8ba592ae717421,25,155.436,1
S_7aae1177ada8182c,25,77.994,1
S_017643692c8c4c42,25,201.744,1
S_7886b9b8fe60705b,25,199.945,1
S_005afe85279b47dd,25,260.196,1
S_93a6e6c6b1ed59c3,25,329.761,1
S_31ccf7fd1349e745,25,300.5,1
S_31aa863e676d8a1b,25,333.167,1
S_421bcfcd8710fbcf,25,200.607,1
S_32160b2312d8de9a,25,440.646,1
S_e3a017a23bf43811,25,391.878,1
S_619e1a0020db0b7e,25,227.415,1
S_67bc9dfabf0a4285,25,267.662,1
S_ea7196f3e7f666f3,25,74.65,1
S_c61f275e4178d0a4,25,114.456,1
S_46d67dae58afad86,25,88.269,1
S_9dfdf9ce0468f900,25,212.89000000000001,1
S_8795274be07fbe3f,25,83.053,1
S_d46a266744d06a8a,25,212.58599999999998,1
S_224fe7bff92ac757,25,56.480000000000004,1
S_d5b5b8a89fc74775,25,172.328,1
S_3505cf9004526d90,25,390.896,1
S_580722fd7d09e0e2,25,240.866,1
S_0d4a2b9f3cb06c02,25,249.751,1
S_be3b7064c31189f7,25,227.14000000000001,1
S_6eb778c8331007e2,25,231.461,1
S_866c6888d9758120,25,336.391,1
S_6db586e625389a3d,25,105.195,1
S_8c61d0d0b613e330,25,137.011,1
S_8c42ff4d6d9d4798,25,157.719,1
S_89cfc73792aedc37,25,237.798,1
S_0fd9ea396efa42bf,25,277.407,1
S_b4f48fc2e7c2e819,25,86.804,1
S_9a1233d1f0742758,25,169.893,1
S_6c3f775a3725fa8c,25,102.407,1
S_891684ad0be53b81,25,476.536,1
S_da92a0607aef0773,25,75.233,1
S_d85c4261cba1c27c,25,422.432,1
S_eacd88d6e1c762d2,25,238.784,1
S_5acbbfb2cd35317e,25,242.803,1
S_8cb1ad44b43e9a5a,25,121.128,1
S_ae3e9a34c8712c36,25,306.109,1
S_879cf43930ccfab2,25,213.816,1
S_c00eae93c8b0cee2,25,314.061,1
S_1e976e03909214fe,25,286.017,1
S_239b9deda19b84ac,25,376.906,1
S_55ae16665fa7d7b9,25,171.236,1
S_519c222b9e0a9184,25,57.647999999999996,1
S_bae60500c1eb8967,25,330.543,1
S_b754c5130dcac918,25,116.744,1
S_373c38152b903f9d,25,105.797,1
S_6fa9ed86fddc0518,25,377.276,1
S_d0c1da9c11f44c37,25,249.769,1
S_5339bb11f25bb6bf,25,199.075,1
S_6f77c104cdf1e1e3,25,436.173,1
S_d0eaae87bb989d69,25,281.663,1
S_5184b5bcae1694ad,25,87.42699999999999,1
S_c6b09ed2e609b93a,25,213.523,1
S_a1a9e8100dbc12f8,25,388.815,1
S_a4c97bc3bab9ce27,25,346.12,1
S_80bc2317bad8d833,25,213.733,1
S_379c247e4c3fa56b,25,196.846,1
S_377dfd537712a5bc,25,35.217,1
S_cd1ba13691a1779e,25,244.422,1
S_27f8678f3a1776e1,25,326.075,1
S_50a317be44e175dd,25,179.686,1
S_b9c120a0c8af44c4,25,218.303,1
S_057134bf04b401a6,25,219.456,1
S_f81538db1b12fc44,25,54.25,1
S_f76e1f511f6775cd,25,127.637,1
S_39b266514235de53,25,163.998,1
S_c75640bc0cdd884b,25,488.321,1
S_c7a7d44651e07803,25,62.169,1
S_c7701d72f319ef36,25,130.328,1
S_4d0f944cf751531e,25,179.04500000000002,1
S_fe9719a53218247c,25,95.185,1
S_78c290f546357b8d,24,305.505,1
S_4d0c5104e112e04d,24,81.45100000000001,1
S_013e09c7b7614d87,24,194.666,1
S_6914ba3256f5b97e,24,92.611,1
S_871fe6df484c9a43,24,125.912,1
S_eff3e0641146a1a1,24,466.916,1
S_3cafe6c25b212e64,24,163.115,1
S_87ad34b088a5cc2c,24,307.19100000000003,1
S_3d7090e05975d596,24,435.168,1
S_85972d2d3528714c,24,270.909,1
S_3e32802a2f0759a7,24,63.17,1
S_b568158c328a96bc,24,319.55,1
S_0e06f6661ac3d81f,24,72.71,1
S_cb80b2d22fc9f172,24,181.842,1
S_b518cf9ec2851560,24,144.34,1
S_7cc6322ef84c5094,24,244.91,1
S_7ca79a3c4eb508eb,24,123.503,1
S_b4c26f9d9d093e24,24,383.95,1
S_879e4531ad7b64b9,24,202.043,1
S_e8a46d28b2fa6577,24,142.859,1
S_ecda3d6ba1c01498,24,548.713,1
S_2c4eaee91fabd915,24,183.642,1
S_e80807b635b7b4af,24,200.722,1
S_ec71ff1ecbad49e3,24,232.647,1
S_8e958e5c7f507d1b,24,171.57999999999998,1
S_412778ca65fd84e8,24,223.358,1
S_33238035ec55e38d,24,391.085,1
S_fa783fb301e75750,24,340.51,1
S_131023d665439291,24,203.362,1
S_a4804484fc46f3cd,24,180.505,1
S_d261898640535696,24,247.258,1
S_54b68587b929f6d4,24,272.457,1
S_9c3de352e70a6a4a,24,216.477,1
S_59103ec494414cab,24,122.606,1
S_824b1d3bcfde2be5,24,461.179,1
S_e37865aaf95fad2d,24,40.26,1
S_e39febdb9f50cbb5,24,139.594,1
S_259e85fb8fe2d2dd,24,109.43599999999999,1
S_f97fce8e2e2a112f,24,180.07999999999998,1
S_92939cb738b4527f,24,288.411,1
S_26571997bc42c468,24,97.619,1
S_953a3b84902362d5,24,239.919,1
S_6f9b98e84c45b490,24,130.203,1
S_e07766ec0ed5bcb2,24,214.461,1
S_42e575d31326d112,24,250.036,1
S_95af1328fb065460,24,188.87,1
S_e26741e54ec585c2,24,57.05,1
S_a395c32c1e854632,24,136.336,1
S_a3448c6609272808,24,298.098,1
S_74f7f8422803061d,24,373.737,1
S_180c0add69f6421c,24,286.102,1
S_bc5a20a2928fffb1,24,31.373,1
S_512cd8979da2b6b3,24,389.719,1
S_ab635c8fa31a4b4e,24,87.984,1
S_ce3b391d6ddee74b,24,213.8,1
S_3238fe5f1cde1d2c,24,109.003,1
S_90b53b99b758a4bc,24,158.408,1
S_7d2d8f93168e2e27,24,121.496,1
S_49ac4686b235506f,24,188.554,1
S_a4cd6a602dd8689b,24,300.416,1
S_bc550c57782ceede,24,283.808,1
S_bc33e0d5099a839f,24,188.109,1
S_bd555931c53ce195,24,129.347,1
S_7d821c3e4d3bc616,24,173.429,1
S_b713f592bf703f7a,24,131.26500000000001,1
S_b707f7627c4916f4,24,266.79900000000004,1
S_3cfd52efff788ca6,24,179.526,1
S_b95c1ff0a3920db2,24,126.449,1
S_7b7c9bb947c70298,24,60.04,1
S_ac93ea3802f7c018,24,101.91,1
S_d168f3fe284d85da,24,214.12,1
S_f5bfd24548bd991d,24,135.3,1
S_d481b3e618d40650,24,157.135,1
S_37b21544e63a3829,24,351.105,1
S_2f4a0083b8f3b5af,24,201.047,1
S_4bf546c064dcd857,24,56.461,1
S_4bea18649c16c4ba,24,139.943,1
S_039ba510aa69d913,24,64.06,1
S_2e076c88fd279022,24,145.752,1
S_2df294abcaea65f1,24,47.98,1
S_2356dca54a1e24e4,24,268.831,1
S_46469540540988c9,24,202.818,1
S_d51b91e76aff049a,24,241.804,1
S_37f7b5cad9ac078f,24,455.382,1
S_1c63b28385d18c33,24,64.8,1
S_981932d01c7c40e6,24,224.998,1
S_97694735ce2a006a,24,188.1,1
S_c32526365e7237be,24,51.701,1
S_dc610db7e49c4987,24,243.253,1
S_43bc0729dc37f984,24,143.568,1
S_aeb60e50636637b0,24,159.105,1
S_a00f17f70aa3b180,24,32.333,1
S_30d2a50844549a6e,24,202.794,1
S_9737293928b3a8f3,24,35.217,1
S_e86de9bb40249434,23,188.64,1
S_bc7e17baa21ec4e5,23,197.138,1
S_1434a45d7bdf04f6,23,399.762,1
S_84603a6c35e68e96,23,123.094,1
S_132775e120354cf3,23,237.01,1
S_88f712432e31cf02,23,351.406,1
S_efb3b526777b89c8,23,355.939,1
S_4ae2a5753b6a8686,23,126.432,1
S_ef1a671a6fb864dd,23,198.12,1
S_2b2495b14ca7af7b,23,370.73199999999997,1
S_cc3853de6c5f03eb,23,77.64,1
S_b43899b4180654e6,23,30.701999999999998,1
S_b4705578e84d6394,23,123.866,1
S_4b073611e5ec6a48,23,54.494,1
S_75e23355f34a722d,23,162.891,1
S_33c721e16018f465,23,137.17,1
S_ec9f506621b720e8,23,254.373,1
S_8d71c6e866139809,23,199.89600000000002,1
S_ea1cd4cf02f0ef5f,23,198.007,1
S_c190f15d249b8fd7,23,120.53,1
S_67272ff17fa82b79,23,33.362,1
S_0b541b6814127fcf,23,154.319,1
S_29491a55b526cdb6,23,305.615,1
S_7717833ff3b6a2fd,23,77.441,1
S_cb33342cb6945d5b,23,245.48999999999998,1
S_f0a2c836b7c39f1d,23,517.432,1
S_1246960f084b8276,23,95.534,1
S_0ede06c26978462f,23,66.93900000000001,1
S_ee047fd22df01fc5,23,132.34,1
S_4a8997d0159d0f33,23,143.684,1
S_33edbfbc0bdd1599,23,212.196,1
S_3efa44660f5a3dbb,23,247.904,1
S_89f0009c82def7ed,23,193.987,1
S_0f4a96449b2ab97f,23,98.004,1
S_0ff6b7f729b6c229,23,291.52,1
S_6a74f8c391adab3d,23,230.174,1
S_68f826fc3d8e84d2,23,92.96600000000001,1
S_3c3a8559601410fe,23,309.762,1
S_de5614dd14046c74,23,194.792,1
S_ded65be9039be131,23,141.79,1
S_1b36595de5431e03,23,331.152,1
S_95e2056a31813106,23,205.567,1
S_1ac477770a0fb7a4,23,144.754,1
S_18c01f0e0ee0cad5,23,117.541,1
S_c25f925572bf47ff,23,85.052,1
S_0adc54ccecb22f24,23,128.03,1
S_e36aa7b72f615a1f,23,199.177,1
S_25eaed64239cd544,23,187.952,1
S_82ba167d8bbc571a,23,92.47,1
S_c262b41369737471,23,281.764,1
S_70b3bfe3f044cf04,23,352.204,1
S_e10c73832f93ec64,23,461.649,1
S_e4738c42c1a02792,23,214.139,1
S_26a58e13e6a0ce72,23,308.486,1
S_27e10dd30297e85d,23,95.546,1
S_27e76f3bc400975e,23,63.39,1
S_4f2a0df8d943d90e,23,188.606,1
S_90720887e4430996,23,88.228,1
S_bd0d508e5173b0a5,23,165.0,1
S_7dde2997b1e6c008,23,292.5,1
S_4f7195ddafef86a9,23,163.30599999999998,1
S_ce551f97461b1d0d,23,116.645,1
S_ce3a8eb6114ae954,23,179.081,1
S_e59e1d7bd20d151f,23,224.842,1
S_154ef648771b0b97,23,307.12600000000003,1
S_b342f60d0fd1678e,23,28.913,1
S_b2a2c8f48b8c6f8b,23,267.186,1
S_16e9281d3954f95d,23,159.167,1
S_39e562aa23c5e263,23,219.89,1
S_5a40c8bb74720ca2,23,91.778,1
S_9994b8f97fc1931f,23,169.971,1
S_c3f7e1548ea9eb1e,23,176.257,1
S_c3e4135413a32f4f,23,447.717,1
S_ae29c8147311462a,23,34.765,1
S_f494850e81651e77,23,374.615,1
S_08e9df55c9dc741a,23,134.452,1
S_1f25b1d56d50512d,23,206.585,1
S_1d49993adef988da,23,275.404,1
S_daeb08ee8d69a07a,23,304.622,1
S_307d31a2acf9ec0a,23,271.77,1
S_975d7a727a9b5fc9,23,118.60600000000001,1
S_df357fbfa0308ddf,23,140.732,1
S_30e2acefded5ee61,23,172.535,1
S_dde6d4e125d0efb0,23,130.449,1
S_3a22f070c3216818,23,193.156,1
S_52c51cee1f99858a,23,257.33299999999997,1
S_9ffc472a458f45b8,23,317.536,1
S_bbf3d9dcdf9b2d4f,23,136.129,1
S_1f8a54b236bfd5c0,23,76.53999999999999,1
S_226f9bb2a4022f6f,23,149.973,1
S_54b89f7e3cd5ca6b,23,189.415,1
S_482395e939cbe7f7,23,364.883,1
S_4833d6b2d05ebf61,23,227.995,1
S_9eebe27d96931144,23,263.13,1
S_b8162cf570b82554,23,157.603,1
S_f8544b54f6898eb6,23,168.99,1
S_558c4ca89b57c082,23,291.38,1
S_561ca52772d86145,23,326.755,1
S_d37475efad60273e,23,209.426,1
S_561f1b317885d99d,23,94.84,1
S_fe4d7264ecfbf893,23,71.194,1
S_02eb486ec7b9f9d6,22,249.791,1
S_fedd593ec93865a8,22,109.434,1
S_110fd0a2bab89db6,22,131.367,1
S_46e46cadb14f888d,22,158.451,1
S_c43365d213e7dd5f,22,278.86899999999997,1
S_9fc2ac58f055fad4,22,368.545,1
S_ea5de9d8f81ff061,22,338.366,1
S_359c9749b1b4c4b6,22,973.406,1
S_3605ca9a5831a26f,22,163.15,1
S_3d9ce2e5e83c96a3,22,446.272,1
S_5703b93f2a434445,22,246.04,1
S_c5a2179e50a4d89b,22,204.074,1
S_4ddc1065a729bc28,22,134.641,1
S_8c5f6968bc4b3fed,22,152.75,1
S_f82e526e4413d8ab,22,282.981,1
S_8f868d8b07da335c,22,237.737,1
S_2c3e3fa25c3e3ce6,22,188.691,1
S_12c065499802c18c,22,204.036,1
S_cd37b0dba46975c2,22,113.748,1
S_20cc483fb0ca0cbf,22,214.76,1
S_9d60643388b304fc,22,177.55599999999998,1
S_805d418faeba51b8,22,243.514,1
S_6706763916cb0254,22,186.43800000000002,1
S_cd9f151b192b4676,22,142.752,1
S_a49dbc3e8d37fd62,22,125.903,1
S_85bb98df8b048cb9,22,267.303,1
S_3eae06331f67ec3c,22,392.896,1
S_07029d413bcc6689,22,156.01999999999998,1
S_d6c65093b8294a31,22,85.988,1
S_ec27af0be2b5c49d,22,184.822,1
S_8576ce87b947bf59,22,235.478,1
S_a683aae456aa559d,22,181.464,1
S_91318e5153a4addb,22,192.815,1
S_e740ea1ed21b6829,22,173.767,1
S_669705d61e79ab2b,22,157.874,1
S_b0c72f0eeba66318,22,104.77199999999999,1
S_8af278db1e4225a8,22,204.236,1
S_0f8a600193c9a0d8,22,238.413,1
S_a1fdcae35e458ae9,22,72.895,1
S_52234c52a137702e,22,239.55,1
S_25d4d7c7f27f1cb2,22,398.459,1
S_729848832ebf6dc9,22,97.175,1
S_f46eccd1b51de36d,22,296.569,1
S_9b3fae6eac49ed57,22,225.802,1
S_3efcaa26923d2735,22,308.907,1
S_1ea0d05a0de6b10f,22,54.479,1
S_991fd17d03ab1fb0,22,143.335,1
S_dd55285a218b5b9b,22,229.49,1
S_af55995f64a002b6,22,104.903,1
S_aefc14dca31f2103,22,116.60300000000001,1
S_9839c2b6ca897855,22,115.742,1
S_3f0d397afb717aa4,22,50.57,1
S_707705641d7372e1,22,346.502,1
S_24b40d1fac575d43,22,126.935,1
S_ddd4312743214398,22,128.867,1
S_a79b62642abf5e34,22,169.18,1
S_04b3d0935d3eab25,22,461.476,1
S_15b2c27811f45ca9,22,225.72,1
S_9271f6b07062fe90,22,334.141,1
S_b3973ee08ac8b4be,22,229.64,1
S_62adfcc95bcdbbcf,22,150.159,1
S_9aea064beefce8b8,22,96.749,1
S_da094bb1c3ec38b3,22,230.136,1
S_ead184f46ff306ad,22,214.177,1
S_c27bccba97411110,22,188.057,1
S_b5d5887a84f88d11,22,477.457,1
S_b1edb7ff70892791,22,47.89,1
S_84ecbb824a71ab61,22,75.438,1
S_223caa162dfa2ee4,22,164.477,1
S_a0646936a4e8a57e,22,203.002,1
S_555545f9a76c0aa0,22,350.08799999999997,1
S_1b7d2b8c87a1e1e5,22,466.793,1
S_5f35d3a17247f246,22,129.394,1
S_96544b1916c61a95,22,139.4,1
S_257d351475b441fc,22,155.416,1
S_ba7a1f615e007e57,22,175.49,1
S_ca8722d6be6bd3dc,22,136.066,1
S_ecc3651990e25258,22,152.043,1
S_0f41814b3f323cac,22,196.899,1
S_7b8e55a0fc38bd01,22,308.654,1
S_4c48af8898948a2b,22,85.962,1
S_c786a1d2eb062c5b,22,96.702,1
S_a7fc7d875b6ff734,22,61.16,1
S_2a3169c88b90579d,22,128.011,1
S_600f3b66c9955ac8,22,197.292,1
S_ba22805f96b24ccc,22,260.764,1
S_013e18c6ea9b6b4e,22,324.96299999999997,1
S_2da3964298aab311,22,90.275,1
S_75340c1f35aa0684,22,46.885,1
S_2a94cb2426299574,22,144.471,1
S_1c94e1e20025df1a,22,267.834,1
S_e290ddfa4e3a4be2,22,79.717,1
S_e0165cfad4bd6bf2,22,172.03900000000002,1
S_7674cb94eca9c1a7,21,227.9,1
S_fa987576ce9bfb81,21,221.711,1
S_5a6afdf4c87dc55d,21,87.263,1
S_7651182e76482ad1,21,161.503,1
S_c459ac95a160ee70,21,317.55,1
S_9d5c0e6a42e96cad,21,134.95,1
S_6cac2e227c192d91,21,663.467,1
S_d490756b151b534b,21,181.131,1
S_56a10a5b8a0f6571,21,278.103,1
S_87cb4eb3d94c8ff1,21,84.458,1
S_78c98913cfa9890b,21,172.38,1
S_a8568ab77e18e8ea,21,204.501,1
S_eb3a3537aa0354ac,21,128.64,1
S_8dc783c041885690,21,202.36,1
S_125614d89a7ff128,21,164.583,1
S_404681547c5f7d09,21,282.185,1
S_409bffb676b4ed51,21,282.947,1
S_b428d813c076bc67,21,225.998,1
S_3e1d3672ad6bf491,21,284.348,1
S_ec25d563465b2b22,21,291.99399999999997,1
S_9098f60909a376b7,21,76.73,1
S_75c668c48e25cbcc,21,135.808,1
S_58201ecad5a092b4,21,184.951,1
S_b44fb9d5dad7e167,21,215.863,1
S_c461c3f2392a85c5,21,180.035,1
S_21b5443a45f2b887,21,193.352,1
S_81418ed161053cf0,21,51.018,1
S_fd89562341bbed8b,21,66.256,1
S_b7e754f55a45a76b,21,219.248,1
S_b4578640697c1107,21,187.28300000000002,1
S_b80c5de1a4221662,21,129.828,1
S_3a58b8b3d284d137,21,152.458,1
S_acd5541be257b9dd,21,114.961,1
S_4705f913db7a4cdb,21,161.099,1
S_f8581bc8ff55bd28,21,156.705,1
S_d4863edbf3abc177,21,63.730000000000004,1
S_7e6e08b92a70f1ee,21,211.696,1
S_25f5d8422fe2774f,21,81.11,1
S_6c03ce5019144934,21,118.699,1
S_c00773ca19f8b3c7,21,127.376,1
S_266ee8a4c0f7b8c0,21,256.56600000000003,1
S_895dc81ffe38ea68,21,180.557,1
S_a7a3a92497951b8a,21,126.774,1
S_e3cc4933b1deb1df,21,212.086,1
S_e19e1644c7e50bdc,21,191.619,1
S_5321d5d0abb7e1d2,21,100.91,1
S_325f402eabe7d663,21,191.03,1
S_b1714193c7fdffe1,21,275.18,1
S_82b758d0a909cc4f,21,250.118,1
S_e1cd64f9589f0300,21,141.058,1
S_f4f7cc6d933c8c7e,21,329.234,1
S_d0c2cb689fe1efef,21,197.679,1
S_d19e450a75125c23,21,225.91000000000003,1
S_c404eb70d88e1d74,21,507.347,1
S_c3d6fe2d9b8ffa08,21,245.151,1
S_58463499558303cc,21,49.56,1
S_9bd53b9321d62179,21,178.594,1
S_238f98782f0ac6a1,21,252.516,1
S_847cc6533aea1c2e,21,103.595,1
S_84b3aa17d3210933,21,115.473,1
S_cc6386c5e77afe07,21,229.24,1
S_297b292fa6227132,21,93.141,1
S_777bfa0ea008f7dc,21,198.309,1
S_4cc76cf9c7be261c,21,172.03300000000002,1
S_e59315eddb5921b7,21,139.581,1
S_21fa1a73c5930af7,21,390.505,1
S_5a398839c4526fb4,21,20.445,1
S_8664796c3172b91d,21,142.753,1
S_e1e08d01b5e0e301,21,49.982,1
S_d05b33f271db376c,21,234.922,1
S_b0c993f2fd49b783,21,82.327,1
S_7e9117d60254a4fa,21,153.708,1
S_1a0f14081dd0fbc4,21,267.966,1
S_74d60c87c60a136b,21,69.73,1
S_96b1af69b244f921,21,140.928,1
S_9729e6084c21bd23,21,100.131,1
S_36e0d2dedee1dece,21,88.75,1
S_3be8540d097a256f,21,436.38,1
S_b0c5b57fc2e9fc5d,21,50.21,1
S_5cab7fcad44e2087,21,129.413,1
S_97b3972a09419b6f,21,251.013,1
S_de177e1c754a32eb,21,109.797,1
S_1b42ebc532b89fcf,21,196.197,1
S_5f0a8e0c85381fed,21,53.33,1
S_f8d1456f7e7a3c03,21,40.78,1
S_e217ba16f4d7f9c3,21,357.402,1
S_95949f7c7c416cc4,21,225.547,1
S_895ef20602caf9a2,21,318.746,1
S_e2631a029a30e2d9,21,382.033,1
